explanations,datasets,attributed_fns,methods,reversed,Value
integrated_gradients,any,logit,baseline,original,"[-10.293766  -9.444485  -9.178856  -7.172883 -11.759402  -2.951243
  63.95109 ]"
integrated_gradients,any,logit,baseline,original,"[ 10.900008   -9.3888445 -17.074844  -28.621756  -28.35224   -23.586256
 -28.747063   -8.761417  -18.217234   -6.0630226  -3.6127381 -13.143878
 -14.353914  -11.953037  -11.067594  196.53947  ]"
integrated_gradients,any,logit,baseline,original,"[ -0.319822   -13.092951   -15.550762    -5.8371587   -4.4469953
   2.0271232   -3.7090127    0.43946153  -0.6550094   13.538208
  39.951557  ]"
integrated_gradients,any,logit,baseline,original,"[ -9.576532     0.08906931   9.175784    -0.6215737  -26.727392
  -6.067689    41.69498      8.663375  ]"
integrated_gradients,any,logit,baseline,original,"[ -4.27031   -14.553884  -22.891315  -12.666539  -22.1653    -32.70993
 -24.727243  -15.092422   -1.1459293  -7.4537787  -2.502794   -3.1353571
   9.47914   140.56877  ]"
integrated_gradients,any,logit,baseline,original,"[  2.8973455 -15.002342  -15.386143  -10.63875   -16.890997  -28.7356
 -13.626252  -23.64224   -18.866535  -21.25658   -25.027153    5.345327
  -8.456888    0.9490218 193.9531   ]"
integrated_gradients,any,logit,baseline,original,"[ -5.2986684  -9.468809  -12.551918  -13.34938   -17.225468  -14.194796
  -8.2475395 -22.102718  -18.404089  -14.51692    -4.4725437 -12.98718
 -16.004543   -8.112652  -10.183961  -11.340024   -3.9361606 -10.70624
   4.1771007   9.099995   10.012242    6.3145213 189.12729  ]"
integrated_gradients,any,logit,baseline,original,"[  0.36814973 -15.597985    -8.0796385   -8.649333    -2.74432
   5.321764    43.0949    ]"
integrated_gradients,any,logit,baseline,original,"[-11.05814   -14.776905  -15.045834  -20.637592  -18.792313  -16.14284
 -16.782837   -5.7121825  -7.398708  -11.26402   142.41133  ]"
integrated_gradients,any,logit,baseline,original,[ 13.2896385  -9.098398  -10.943906  -12.838684   13.725551   37.724766 ]
integrated_gradients,any,logit,baseline,original,[  1.3570523 -22.82518   -17.740347  -23.355078  -27.124008   69.44817  ]
integrated_gradients,any,logit,baseline,original,"[-16.00114     -6.3351355   -5.9153066   -0.08369677  -3.1415021
  -3.0431108   41.347244  ]"
integrated_gradients,any,logit,baseline,original,[-4.6548634 -2.222396  -6.947383  -2.6161408 18.085093 ]
integrated_gradients,any,logit,baseline,original,"[  0.06926139  -7.1846633   -2.599895   -11.61063     -2.852485
  17.140257  ]"
integrated_gradients,any,logit,baseline,original,"[-22.121202   -14.521208   -17.460978    -4.8384743   -0.28350097
  -9.333299    67.174965  ]"
integrated_gradients,any,logit,baseline,original,[ 0.2630363 -5.8430343 -3.850867  -2.4480405 47.08087  ]
integrated_gradients,any,logit,baseline,original,[-5.0612125 -8.554994  -6.145256   1.809307  -9.231426  16.953102 ]
integrated_gradients,any,logit,baseline,original,"[-25.771282   -5.9022613 -12.160461   -6.3452296 -21.890617  -10.502395
  -6.517988   22.122192  -18.097881  -15.917955   20.42168    64.170425 ]"
integrated_gradients,any,logit,baseline,original,[ 1.6218925 -7.88488   -3.901585  10.84306  ]
integrated_gradients,any,logit,baseline,original,[ 10.521773 -38.89315  -37.058334   8.528769 137.45132 ]
integrated_gradients,any,logit,baseline,original,"[-12.248355    -5.687132   -12.211081    -8.441312   -14.877482
  -5.9327154   -0.09797913  -7.892789    -5.963189    -8.3353
   3.299799     3.8117316   -0.45382684 -12.019147    56.819427  ]"
integrated_gradients,any,logit,baseline,original,"[ -6.6688333 -17.706322  -33.224693   -0.7260661 -16.170961   -5.375859
 112.593185 ]"
integrated_gradients,any,logit,baseline,original,[ 9.744848    0.519844   -0.68627053  2.4577584 ]
integrated_gradients,any,logit,baseline,original,[ -8.156443  -46.1868     -6.294795    2.3609126   0.6721636  66.45716  ]
integrated_gradients,any,logit,baseline,original,"[ -6.4337754 -13.448911  -16.898453  -11.310585  -23.181759   -8.380758
 -10.380669   -9.597749  -21.879986  -16.606133    4.369177    9.064318
   8.841837  193.37013  ]"
integrated_gradients,any,logit,baseline,original,"[-8.4438162e+00 -1.7048384e+01 -2.1995766e+01 -2.6843397e+01
 -2.4126650e+01 -8.0954895e+00 -2.1927198e+01 -1.5048914e+01
 -3.4440875e-02  3.7911079e+01  1.2185952e+02]"
integrated_gradients,any,logit,baseline,original,[ -4.615819 -14.661732 -10.927481 -14.908089  -7.23917   76.90823 ]
integrated_gradients,any,logit,baseline,original,"[ -2.0788589  -6.912096   -3.2535324  -3.699675   -8.673444   -9.293301
  -6.0070944  -3.9844453 -15.703236   -6.8783317   3.8815923   7.39559
   3.3066983  58.462143 ]"
integrated_gradients,any,logit,baseline,original,"[  5.348855   -4.4484906  -5.2731614 -12.000977   -0.8652989  -6.988411
 -10.667543  -11.989025   94.19039  ]"
integrated_gradients,any,logit,baseline,original,"[-1.3345808e+01 -5.0089173e+00 -1.0685495e+01 -1.4897074e+01
 -2.0896067e+01 -1.6662699e+01 -1.1336914e+01 -1.7621380e+00
 -4.6430292e+00 -1.2485741e+01  1.2241602e-03  3.0354648e+00
  3.2808891e+01  7.8918884e+01]"
integrated_gradients,any,logit,baseline,original,"[ -4.7813816  -9.447376   -5.1799707 -11.252542  -14.07754    -6.165291
  66.65407  ]"
integrated_gradients,any,logit,baseline,original,[-5.838355  -1.3334622 -1.2910372 -2.2660012 -2.8493032 49.16234  ]
integrated_gradients,any,logit,baseline,original,"[-23.236721    2.4526892  -1.2733802 -12.644678   -6.185672   -3.8160992
 -11.080267   -1.2639794 -13.866584   -1.4363468  -2.159504   26.426956
  56.622265 ]"
integrated_gradients,any,logit,baseline,original,"[ -5.470591   -7.8168297 -11.255371  -12.853771  -15.014446  -16.46782
 -17.651806  -12.511571   -9.147189   -9.408895   -6.06609    -1.3889897
   5.0445776  10.396009  109.08356  ]"
integrated_gradients,any,logit,baseline,original,[-1.7190318 -4.2242985  2.2969909  8.528373  10.914506   8.25096  ]
integrated_gradients,any,logit,baseline,original,"[ -4.5819488  -9.842182  -16.932442  -12.628751   -9.407938  -10.071186
 -15.662414  -13.34667    -4.943893    1.2521524  12.605227   77.545654 ]"
integrated_gradients,any,logit,baseline,original,[  7.8791986  -1.834852    2.7095275  30.562275  -19.244873 ]
integrated_gradients,any,logit,baseline,original,"[  8.112872  -15.113668  -14.623057  -12.24051   -18.39699   -12.693334
 -10.970157   -5.3602448  75.624756 ]"
integrated_gradients,any,logit,baseline,original,[-19.861717    3.008905   -7.320203   -4.541982   -2.0900464  39.53225  ]
integrated_gradients,any,logit,baseline,original,"[-16.078436   -7.9176683  -5.5728264 -31.195816   -6.023032  -43.78605
 -30.116093  -20.290936  -10.454446  197.33424  ]"
integrated_gradients,any,logit,baseline,original,[ -5.369922  -8.027841  -6.187248 -11.164086 -54.284935  64.737885]
integrated_gradients,any,logit,baseline,original,"[-26.250202    -0.37927544   9.077474    19.377974     6.5508747
  -8.438425    -2.5706265   -4.4877486   -3.8851275  -16.676418
  -2.5230243  -15.204199    -0.68340373  -4.74286     -4.7935576
  -9.131274     0.8019523   -2.1173034   -4.5766697   19.094387
  13.092407    26.67502     39.10719   ]"
integrated_gradients,any,logit,baseline,original,"[ -0.43437567  -5.7366867  -21.238155   -16.051928   -28.966822
 -22.792208    10.857232    -4.5703487  -20.558538   172.12032   ]"
integrated_gradients,any,logit,baseline,original,"[  1.0596666 -10.035263  -24.073658  -14.554006  -16.001566  -15.638647
 -17.600677    0.937737   -5.9350133   5.300299  -14.372401    4.206219
  -6.5567164  10.8410225  16.529114    6.8081417 111.26384  ]"
integrated_gradients,any,logit,baseline,original,"[  1.0568967 -14.942286  -19.655638  -14.052615  -18.63467    -8.137565
  -9.549193   -9.326198   -8.843741   -6.566978   -0.5445166   8.997535
   7.0024843 104.701965 ]"
integrated_gradients,any,logit,baseline,original,"[ -6.5987077 -15.494295  -26.186811  -14.285092  -20.227541    2.4585266
 -15.269222   -4.18447   -22.622736  165.9161   ]"
integrated_gradients,any,logit,baseline,original,"[ -5.0956945  -5.982486  -13.792415    4.577613  -10.16303   -11.495085
 -13.035575   75.99505  ]"
integrated_gradients,any,logit,baseline,original,"[-11.57983    -15.33791     -0.42019856 -18.711012   -20.232615
 100.124886  ]"
integrated_gradients,any,logit,baseline,original,[-1.7186108 -0.795574  -7.4181814]
integrated_gradients,any,logit,baseline,original,"[-26.439001    1.4758112  -6.0809755 -13.035608   -3.365104    1.0998459
  45.996643 ]"
integrated_gradients,any,logit,baseline,original,"[ -3.590711    -8.093227    -3.3334038  -11.781528    -5.367667
  -4.777911     0.11003917   3.0824976   42.190228  ]"
integrated_gradients,any,logit,baseline,original,"[ -5.7829905  -4.198992   -9.554001   -7.042423   -6.760502   -9.357898
 -23.0591    -15.6744     70.91304  ]"
integrated_gradients,any,logit,baseline,original,[-11.550109   -1.5799661  -2.6427965  -5.1645675  25.316223 ]
integrated_gradients,any,logit,baseline,original,"[-12.280069 -21.05357  -11.31679  -18.269918 -19.421745 -12.097616
  -9.480974 112.92378 ]"
integrated_gradients,any,logit,baseline,original,"[15.209246  -6.332317  -5.2842417 -0.7618147 -6.6014013  1.1110146
  8.156507  31.08895   28.69954  ]"
integrated_gradients,any,logit,baseline,original,[  4.7721133  -19.061459   -21.416569    -0.04775643  31.282587  ]
integrated_gradients,any,logit,baseline,original,"[ 25.012463  -12.2175255 -20.837242  -24.050695  -18.383648  -20.43888
 -17.437489  -27.832645   -9.318087  -22.699095   -5.484379  -16.772318
  -4.0391445 -24.218912   -4.7182875   1.489198   90.85489   108.07149  ]"
integrated_gradients,any,logit,baseline,original,"[ -2.1363618 -12.029976   -8.582082   -5.1829615 -11.126549   -7.674625
  -4.419583    4.1663857  -7.1451583  -8.430636   -1.8419526  -5.6917076
  -0.6464733  69.02718  ]"
integrated_gradients,any,logit,baseline,original,[ 16.549139 -22.477146 -26.208952 -14.897475  58.571804]
integrated_gradients,any,logit,baseline,original,"[ -5.901808    -2.8060684  -13.701032    -1.7494435  -13.530319
 -21.75844    -11.838336   -11.176486    -0.08096191 -14.687703
  -0.51643676  -9.173245    -0.28205562   8.077806     4.7750077
  76.93133   ]"
integrated_gradients,any,logit,baseline,original,"[  1.4741321  -5.815418   -8.722864   -6.635289    0.5940816  -5.588643
 -16.597893   55.96993  ]"
integrated_gradients,any,logit,baseline,original,[-24.321363 -49.032314  -4.249371 -23.456413  85.585556]
integrated_gradients,any,logit,baseline,original,[ 0.98651963 -7.3160253  -4.6694283  -6.41749     2.020745   18.23129   ]
integrated_gradients,any,logit,baseline,original,"[ -6.2213736  -4.298174   -7.409955  -10.829625  -10.933625  -39.07705
  36.542927 ]"
integrated_gradients,any,logit,baseline,original,"[-8.319137   -0.556481   -2.7621996  -4.2999964  -5.992105   -0.34711573
 -3.42861     1.5606668   3.232504   42.329975  ]"
integrated_gradients,any,logit,baseline,original,[ -7.5957575 -10.061573  -12.124567   -9.262924    3.1143606  30.07866  ]
integrated_gradients,any,logit,baseline,original,"[-21.747328   -7.0587153 -27.343163  -14.094702  -32.507965  -39.642918
 -32.703102    0.8369949 185.97896  ]"
integrated_gradients,any,logit,baseline,original,"[-16.605026   -9.338285  -12.257569  -14.88753   -15.344814   -1.0310581
 -13.371211  -17.071255  -17.927563   -3.5764003  12.068817  115.178246 ]"
integrated_gradients,any,logit,baseline,original,"[-18.853418    6.6020494  -7.7022038 -10.686001    3.651027   -7.2949457
 -10.187824  -13.716703  -20.014572   -9.073972  -13.461988   -5.959058
   1.2613921  84.397026 ]"
integrated_gradients,any,logit,baseline,original,[ -1.4067819 -21.976711  -23.569456   21.335579 ]
integrated_gradients,any,logit,baseline,original,"[  2.1221333 -21.85898   -11.366205   -9.470899   -5.526207  -19.075937
  -1.7759545  -7.6484613   1.1243267  17.409895   48.20407  ]"
integrated_gradients,any,logit,baseline,original,[ -5.0886235 -10.310166   -2.5746825   5.490061   28.920752 ]
integrated_gradients,any,logit,baseline,original,"[  4.7446394 -10.181904  -16.34086   -21.481838  -20.180977  -11.886837
 -10.617208  -18.607271   -7.757344   15.244148  -12.419526    1.8080101
 -16.919159  141.93532  ]"
integrated_gradients,any,logit,baseline,original,[ -2.87543    -0.4896363  -1.6424729 -21.324253   -8.282015   45.640022 ]
integrated_gradients,any,logit,baseline,original,[ 0.9302431  -3.6204078   0.04858357 12.621036  ]
integrated_gradients,any,logit,baseline,original,"[ -4.453742   -7.484418  -10.449955  -12.456318  -16.54218   -11.758704
 -13.069673  -12.747992   -3.7148924  -7.266089   -2.301599   -1.5165145
   2.229701   38.991215  122.56398  ]"
integrated_gradients,any,logit,baseline,original,"[ -2.0060458  -5.669913  -18.413063  -17.899426  -22.19821   -13.271878
 -20.731062   -9.389882   -9.327047   -6.036087  112.4941   ]"
integrated_gradients,any,logit,baseline,original,[ -0.9072818 -14.252888  -17.720924   17.432499   38.537766 ]
integrated_gradients,any,logit,baseline,original,[ 7.5634136 -1.478499  -2.484306  -1.3172425 -4.3952374 35.28041  ]
integrated_gradients,any,logit,baseline,original,"[  3.2186837 -19.834846  -17.634966  -27.785788  -21.331697  -16.458323
 -27.677145    4.5810957 -12.902855    1.0139307 137.56673  ]"
integrated_gradients,any,logit,baseline,original,[-11.185828   -5.2151384 -16.40224   -28.459705  -14.76902    76.05208  ]
integrated_gradients,any,logit,baseline,original,"[-18.027695  -10.5324745 -19.362362  -21.376875  -16.629784  -31.129044
  70.6456   ]"
integrated_gradients,any,logit,baseline,original,[  7.2052   -14.944827 -12.424909 -16.402302 -16.871214  43.75623 ]
integrated_gradients,any,logit,baseline,original,[-4.029658  -6.431653  -4.7134275 -7.939739  -2.948813  54.673153 ]
integrated_gradients,any,logit,baseline,original,[  3.339067  -19.12371    -8.211546   -5.478837    3.4697108  51.607994 ]
integrated_gradients,any,logit,baseline,original,[ -1.1549642 -15.487814  -16.258886  -14.257351   -7.7534175  57.7339   ]
integrated_gradients,any,logit,baseline,original,"[-10.7618685 -14.449936  -16.916542  -16.231941  -17.967667  -21.556774
 -15.024785  -22.602762  -22.68956    -8.0480175 -16.146221  -12.78883
  -7.217267   -7.3209467   2.239295   -2.4759896 -16.125237   -9.029551
   2.817527   17.96      206.82553  ]"
integrated_gradients,any,logit,baseline,original,"[ -0.9335532   -7.56295     -8.539089   -13.394701   -12.371904
 -13.345194    -7.0169168   -7.498908   -12.879993   -12.523184
 -11.157882    -5.055876    -4.7313223    0.58073246  -1.4329236
   6.9734387   17.351206   129.9491    ]"
integrated_gradients,any,logit,baseline,original,[ -2.2622738  -4.4074697  -7.82006   -11.415891   28.317356 ]
integrated_gradients,any,logit,baseline,original,"[ -0.61895967 -20.07615    -32.995506     5.176088    -8.722651
 -18.919767    97.987     ]"
integrated_gradients,any,logit,baseline,original,[ -2.142534    0.6340951  -7.3404455 -12.688099   24.462845 ]
integrated_gradients,any,logit,baseline,original,[  4.623205   -6.6265445 -13.798428  -10.270162  -54.902565   74.09777  ]
integrated_gradients,any,logit,baseline,original,[-11.490696   -5.488371   -1.7204435  -5.153191   -4.731904   31.793541 ]
integrated_gradients,any,logit,baseline,original,"[ -7.221794   -5.3380795 -11.826522  -12.982828  -14.90209   -15.337627
 -25.295753  -14.388857  -16.270031  -12.747056  -12.754603   -5.55629
  -8.124841   -7.407988   -4.449544    3.8330998  -1.6057142   6.714724
  12.39587    22.436089  147.90431  ]"
integrated_gradients,any,logit,baseline,original,[-1.2876086 -6.451318  -8.43676   11.234311 ]
integrated_gradients,any,logit,baseline,original,[-13.583414 -12.416201 -16.74892  -15.373522  32.255898]
integrated_gradients,any,logit,baseline,original,"[-19.464218    -0.42871237 -16.99742    -10.342542   -30.774082
  58.169598  ]"
integrated_gradients,any,logit,baseline,original,[ -8.638426 -10.033599 -27.066305  13.666653]
integrated_gradients,any,logit,baseline,original,[  1.9064019 -48.976547  -34.45536    -5.1818886 -27.143011  183.71269  ]
integrated_gradients,any,logit,baseline,original,"[ -5.5505314   -8.371772   -10.667467    -9.400343   -19.694088
 -14.811038   -13.20949    -22.912123    -9.84011    -11.4631
 -12.316702    -8.29427    -13.241501    -5.649461    -7.5141068
  -9.845044    -0.40523887   0.86558884  11.777262   189.82565   ]"
integrated_gradients,any,logit,baseline,original,"[ 13.724435   -17.876282   -20.005867   -21.76643    -30.545027
 -24.333933   -26.395283   -31.756588   -22.505821   -12.100527
   0.44287014 -14.585624    -8.040866    -3.3037882  246.77335   ]"
integrated_gradients,any,logit,baseline,original,"[-6.4210525 -2.2358947 -3.842266  -2.9583993 -8.897948  -7.232231
 -7.49101    2.9283779 32.250553 ]"
integrated_gradients,any,logit,baseline,original,"[-12.74187     -0.55788374 -15.491612     0.6392244  -16.694016
   3.7060893   -6.4240837   -8.773091    -2.2574022   94.278244  ]"
integrated_gradients,any,logit,baseline,original,[-3.8180447 -7.482619  -5.9224486  4.6152363 29.304619 ]
integrated_gradients,any,logit,baseline,original,"[-1.3360286 -7.466065  -8.1053505 -8.193811  -4.9004836 -5.8494077
 -7.4813085 -4.4155235 52.84374  ]"
